TimeStamp,PLC1_InputRegisters_IW0,PLC1_MemoryRegisters_MW0,PLC1_MemoryRegisters_MW1,PLC1_Coils_QX00,PLC1_Coils_QX01,PLC1_Coils_QX02,PLC3_InputRegisters_IW0,PLC3_MemoryRegisters_MW1,PLC3_Coils_QX00,PLC3_Coils_QX02,PLC2_InputRegisters_IW0,PLC2_MemoryRegisters_MW1,PLC2_MemoryRegisters_MW2,PLC2_Coils_QX00
2022-05-03 12:13:42.767,53,40,80,0,0,0,1,10,0,0,11,10,20,0
2022-05-03 12:13:43.568,53,40,80,0,0,0,1,10,0,0,11,10,20,0
2022-05-03 12:13:44.368,53,40,80,0,1,1,1,10,0,0,10,10,20,1
2022-05-03 12:13:45.169,51,40,80,0,1,1,1,10,0,0,11,10,20,1
2022-05-03 12:13:45.969,50,40,80,0,1,1,1,10,0,0,11,10,20,1
2022-05-03 12:13:46.771,48,40,80,0,1,1,1,10,0,0,12,10,20,1
2022-05-03 12:13:47.571,47,40,80,0,1,1,1,10,0,0,13,10,20,1
2022-05-03 12:13:48.372,46,40,80,0,1,1,1,10,0,0,13,10,20,1
2022-05-03 12:13:49.172,44,40,80,0,1,1,1,10,0,0,14,10,20,1
2022-05-03 12:13:49.973,43,40,80,0,1,1,1,10,0,0,14,10,20,1
2022-05-03 12:13:50.774,42,40,80,0,1,1,1,10,0,0,14,10,20,1
2022-05-03 12:13:51.574,40,40,80,1,1,1,1,10,0,0,15,10,20,1
2022-05-03 12:13:52.375,41,40,80,1,1,1,1,10,0,0,15,10,20,1
2022-05-03 12:13:53.175,42,40,80,1,1,1,1,10,0,0,16,10,20,1
2022-05-03 12:13:53.976,42,40,80,1,1,1,1,10,0,0,16,10,20,1
2022-05-03 12:13:54.777,43,40,80,1,1,1,1,10,0,0,17,10,20,1
2022-05-03 12:13:55.577,44,40,80,1,1,1,1,10,0,0,17,10,20,1
2022-05-03 12:13:56.378,44,40,80,1,1,1,1,10,0,0,17,10,20,1
2022-05-03 12:13:57.179,45,40,80,1,1,1,1,10,0,0,18,10,20,1
2022-05-03 12:13:57.979,46,40,80,1,1,1,1,10,0,0,18,10,20,1
2022-05-03 12:13:58.780,46,40,80,1,1,1,1,10,0,0,19,10,20,1
2022-05-03 12:13:59.581,47,40,80,1,1,1,1,10,0,0,19,10,20,1
2022-05-03 12:14:00.382,48,40,80,1,1,1,1,10,0,0,20,10,20,0
2022-05-03 12:14:01.182,48,40,80,1,1,1,1,10,0,0,20,10,20,0
2022-05-03 12:14:01.983,50,40,80,1,0,0,1,10,0,0,20,10,20,0
2022-05-03 12:14:02.783,52,40,80,1,0,0,1,10,0,0,20,10,20,0
2022-05-03 12:14:03.584,54,40,80,1,0,0,1,10,0,0,20,10,20,0
2022-05-03 12:14:04.385,56,40,80,1,0,0,1,10,0,0,19,10,20,0
2022-05-03 12:14:05.185,58,40,80,1,0,0,1,10,0,0,19,10,20,0
2022-05-03 12:14:05.986,60,40,80,1,0,0,1,10,0,0,19,10,20,0
2022-05-03 12:14:06.788,62,40,80,1,0,0,1,10,0,0,19,10,20,0
2022-05-03 12:14:07.589,64,40,80,1,0,0,1,10,0,0,18,10,20,0
2022-05-03 12:14:08.391,66,40,80,1,0,0,1,10,0,0,18,10,20,0
2022-05-03 12:14:09.190,68,40,80,1,0,0,1,10,0,0,18,10,20,0
2022-05-03 12:14:10.091,70,40,80,1,0,0,1,10,0,0,18,10,20,0
2022-05-03 12:14:10.890,72,40,80,1,0,0,1,10,0,0,17,10,20,0
2022-05-03 12:14:11.691,74,40,80,1,0,0,1,10,0,0,17,10,20,0
2022-05-03 12:14:12.491,76,40,80,1,0,0,1,10,0,0,17,10,20,0
2022-05-03 12:14:13.292,78,40,80,1,0,0,1,10,0,0,17,10,20,0
2022-05-03 12:14:14.092,80,40,80,0,0,0,1,10,0,0,16,10,20,0
2022-05-03 12:14:14.893,80,40,80,0,0,0,1,10,0,0,16,10,20,0
2022-05-03 12:14:15.694,80,40,80,0,0,0,1,10,0,0,16,10,20,0
2022-05-03 12:14:16.494,80,40,80,0,0,0,1,10,0,0,16,10,20,0
2022-05-03 12:14:17.295,80,40,80,0,0,0,1,10,0,0,16,10,20,0
2022-05-03 12:14:18.095,80,40,80,0,0,0,1,10,0,0,15,10,20,0
2022-05-03 12:14:18.896,80,40,80,0,0,0,1,10,0,0,15,10,20,0
2022-05-03 12:14:19.697,80,40,80,0,0,0,1,10,0,0,15,10,20,0
2022-05-03 12:14:20.497,80,40,80,0,0,0,1,10,0,0,15,10,20,0
2022-05-03 12:14:21.298,80,40,80,0,0,0,1,10,0,0,14,10,20,0
2022-05-03 12:14:22.099,80,40,80,0,0,0,1,10,0,0,14,10,20,0
2022-05-03 12:14:22.900,80,40,80,0,0,0,1,10,0,0,14,10,20,0
2022-05-03 12:14:23.700,80,40,80,0,0,0,1,10,0,0,14,10,20,0
2022-05-03 12:14:24.501,80,40,80,0,0,0,1,10,0,0,14,10,20,0
2022-05-03 12:14:25.301,80,40,80,0,0,0,1,10,0,0,13,10,20,0
2022-05-03 12:14:26.102,80,40,80,0,0,0,1,10,0,0,13,10,20,0
2022-05-03 12:14:26.903,80,40,80,0,0,0,1,10,0,0,13,10,20,0
2022-05-03 12:14:27.703,80,40,80,0,0,0,1,10,0,0,13,10,20,0
2022-05-03 12:14:28.504,80,40,80,0,0,0,1,10,0,0,13,10,20,0
2022-05-03 12:14:29.304,80,40,80,0,0,0,1,10,0,0,12,10,20,0
2022-05-03 12:14:30.105,80,40,80,0,0,0,1,10,0,0,12,10,20,0
2022-05-03 12:14:30.906,80,40,80,0,0,0,1,10,0,0,12,10,20,0
2022-05-03 12:14:31.706,80,40,80,0,0,0,1,10,0,0,12,10,20,0
2022-05-03 12:14:32.507,80,40,80,0,0,0,1,10,0,0,12,10,20,0
2022-05-03 12:14:33.307,80,40,80,0,0,0,1,10,0,0,11,10,20,0
2022-05-03 12:14:34.108,80,40,80,0,0,0,1,10,0,0,11,10,20,0
2022-05-03 12:14:34.909,80,40,80,0,0,0,1,10,0,0,11,10,20,0
2022-05-03 12:14:35.710,80,40,80,0,0,0,1,10,0,0,11,10,20,0
2022-05-03 12:14:36.510,80,40,80,0,0,0,1,10,0,0,11,10,20,0
2022-05-03 12:14:37.311,80,40,80,0,1,1,1,10,0,0,10,10,20,1
2022-05-03 12:14:38.111,78,40,80,0,1,1,1,10,0,0,11,10,20,1
2022-05-03 12:14:38.912,77,40,80,0,1,1,1,10,0,0,12,10,20,1
2022-05-03 12:14:39.713,75,40,80,0,1,1,1,10,0,0,12,10,20,1
2022-05-03 12:14:40.513,73,40,80,0,1,1,1,10,0,0,13,10,20,1
2022-05-03 12:14:41.314,71,40,80,0,1,1,1,10,0,0,14,10,20,1
2022-05-03 12:14:42.115,70,40,80,0,1,1,1,10,0,0,14,10,20,1
2022-05-03 12:14:42.915,68,40,80,0,1,1,1,10,0,0,15,10,20,1
2022-05-03 12:14:43.716,66,40,80,0,1,1,1,10,0,0,15,10,20,1
2022-05-03 12:14:44.516,65,40,80,0,1,1,1,10,0,0,16,10,20,1
2022-05-03 12:14:45.317,63,40,80,0,1,1,1,10,0,0,17,10,20,1
2022-05-03 12:14:46.118,62,40,80,0,1,1,1,10,0,0,17,10,20,1
2022-05-03 12:14:46.919,60,40,80,0,1,1,1,10,0,0,18,10,20,1
2022-05-03 12:14:47.719,58,40,80,0,1,1,1,10,0,0,18,10,20,1
2022-05-03 12:14:48.520,57,40,80,0,1,1,1,10,0,0,19,10,20,1
2022-05-03 12:14:49.320,55,40,80,0,1,1,1,10,0,0,19,10,20,1
2022-05-03 12:14:50.121,54,40,80,0,0,0,1,10,0,0,20,10,20,0
2022-05-03 12:14:50.922,54,40,80,0,0,0,1,10,0,0,19,10,20,0
2022-05-03 12:14:51.722,54,40,80,0,0,0,1,10,0,0,19,10,20,0
2022-05-03 12:14:52.523,54,40,80,0,0,0,1,10,0,0,19,10,20,0
2022-05-03 12:14:53.324,54,40,80,0,0,0,1,10,0,0,19,10,20,0
2022-05-03 12:14:54.124,54,40,80,0,0,0,1,10,0,0,18,10,20,0
2022-05-03 12:14:54.924,54,40,80,0,0,0,1,10,0,0,18,10,20,0
2022-05-03 12:14:55.725,54,40,80,0,0,0,1,10,0,0,18,10,20,0
2022-05-03 12:14:56.526,54,40,80,0,0,0,1,10,0,0,18,10,20,0
2022-05-03 12:14:57.327,54,40,80,0,0,0,1,10,0,0,17,10,20,0
2022-05-03 12:14:58.127,54,40,80,0,0,0,1,10,0,0,17,10,20,0
2022-05-03 12:14:58.928,54,40,80,0,0,0,1,10,0,0,17,10,20,0
2022-05-03 12:14:59.729,54,40,80,0,0,0,1,10,0,0,17,10,20,0
2022-05-03 12:15:00.529,54,40,80,0,0,0,1,10,0,0,16,10,20,0
2022-05-03 12:15:01.330,54,40,80,0,0,0,1,10,0,0,16,10,20,0
2022-05-03 12:15:02.130,54,40,80,0,0,0,1,10,0,0,16,10,20,0
2022-05-03 12:15:02.931,54,40,80,0,0,0,1,10,0,0,16,10,20,0
2022-05-03 12:15:03.732,54,40,80,0,0,0,1,10,0,0,16,10,20,0
2022-05-03 12:15:04.532,54,40,80,0,0,0,1,10,0,0,15,10,20,0
2022-05-03 12:15:05.333,54,40,80,0,0,0,1,10,0,0,15,10,20,0
2022-05-03 12:15:06.134,54,40,80,0,0,0,1,10,0,0,15,10,20,0
2022-05-03 12:15:06.934,54,40,80,0,0,0,1,10,0,0,15,10,20,0
2022-05-03 12:15:07.735,54,40,80,0,0,0,1,10,0,0,14,10,20,0
2022-05-03 12:15:08.535,54,40,80,0,0,0,1,10,0,0,14,10,20,0
2022-05-03 12:15:09.437,54,40,80,0,0,0,1,10,0,0,14,10,20,0
2022-05-03 12:15:10.237,54,40,80,0,0,0,1,10,0,0,14,10,20,0
2022-05-03 12:15:11.040,54,40,80,0,0,0,1,10,0,0,14,10,20,0
2022-05-03 12:15:11.839,54,40,80,0,0,0,1,10,0,0,13,10,20,0
2022-05-03 12:15:12.639,54,40,80,0,0,0,1,10,0,0,13,10,20,0
2022-05-03 12:15:13.440,54,40,80,0,0,0,1,10,0,0,13,10,20,0
2022-05-03 12:15:14.240,54,40,80,0,0,0,1,10,0,0,13,10,20,0
2022-05-03 12:15:15.040,54,40,80,0,0,0,1,10,0,0,13,10,20,0
2022-05-03 12:15:15.841,54,40,80,0,0,0,1,10,0,0,12,10,20,0
2022-05-03 12:15:16.642,54,40,80,0,0,0,1,10,0,0,12,10,20,0
2022-05-03 12:15:17.442,54,40,80,0,0,0,1,10,0,0,12,10,20,0
2022-05-03 12:15:18.243,54,40,80,0,0,0,1,10,0,0,12,10,20,0
2022-05-03 12:15:19.043,54,40,80,0,0,0,1,10,0,0,12,10,20,0
2022-05-03 12:15:19.844,54,40,80,0,0,0,1,10,0,0,11,10,20,0
2022-05-03 12:15:20.645,54,40,80,0,0,0,1,10,0,0,11,10,20,0
2022-05-03 12:15:21.446,54,40,80,0,0,0,1,10,0,0,11,10,20,0
2022-05-03 12:15:22.246,54,40,80,0,0,0,1,10,0,0,11,10,20,0
2022-05-03 12:15:23.047,54,40,80,0,0,0,1,10,0,0,11,10,20,0
2022-05-03 12:15:23.847,54,40,80,0,0,0,1,10,0,0,10,10,20,1
2022-05-03 12:15:24.651,54,40,80,0,1,1,1,10,0,0,10,10,20,1
2022-05-03 12:15:25.452,53,40,80,0,1,1,1,10,0,0,11,10,20,1
2022-05-03 12:15:26.252,51,40,80,0,1,1,1,10,0,0,11,10,20,1
2022-05-03 12:15:27.053,50,40,80,0,1,1,1,10,0,0,12,10,20,1
2022-05-03 12:15:27.853,48,40,80,0,1,1,1,10,0,0,12,10,20,1
2022-05-03 12:15:28.654,47,40,80,0,1,1,1,10,0,0,13,10,20,1
2022-05-03 12:15:29.455,45,40,80,0,1,1,1,10,0,0,13,10,20,1
2022-05-03 12:15:30.255,44,40,80,0,1,1,1,10,0,0,14,10,20,1
2022-05-03 12:15:31.056,43,40,80,0,1,1,1,10,0,0,14,10,20,1
2022-05-03 12:15:31.857,41,40,80,0,1,1,1,10,0,0,15,10,20,1
2022-05-03 12:15:32.657,40,40,80,1,1,1,1,10,0,0,15,10,20,1
2022-05-03 12:15:33.458,41,40,80,1,1,1,1,10,0,0,15,10,20,1
2022-05-03 12:15:34.258,42,40,80,1,1,1,1,10,0,0,16,10,20,1
2022-05-03 12:15:35.059,42,40,80,1,1,1,1,10,0,0,16,10,20,1
2022-05-03 12:15:35.860,43,40,80,1,1,1,1,10,0,0,17,10,20,1
2022-05-03 12:15:36.660,44,40,80,1,1,1,1,10,0,0,17,10,20,1
2022-05-03 12:15:37.461,44,40,80,1,1,1,1,10,0,0,18,10,20,1
2022-05-03 12:15:38.261,45,40,80,1,1,1,1,10,0,0,18,10,20,1
2022-05-03 12:15:39.062,46,40,80,1,1,1,1,10,0,0,19,10,20,1
2022-05-03 12:15:39.863,46,40,80,1,1,1,1,10,0,0,19,10,20,1
2022-05-03 12:15:40.664,47,40,80,1,1,1,1,10,0,0,19,10,20,1
2022-05-03 12:15:41.464,48,40,80,1,1,1,1,10,0,0,20,10,20,0
2022-05-03 12:15:42.264,49,40,80,1,0,0,1,10,0,0,20,10,20,0
2022-05-03 12:15:43.065,51,40,80,1,0,0,1,10,0,0,20,10,20,0
2022-05-03 12:15:43.866,53,40,80,1,0,0,1,10,0,0,20,10,20,0
